t1		pd1			t2		pd2			t3		pd3			t4		pd4			t5		pd5			t6		pd6
0.46	1.633188875	0.46	1.673269949	0.46	1.71301045	0.46	1.75240559	0.46	1.791450525	0.46	1.830140351
0.47	1.632591547	0.47	1.674180661	0.47	1.71541404	0.47	1.756286789	0.47	1.796793956	0.47	1.836930524
0.48	1.630500915	0.48	1.673625664	0.48	1.716379191	0.48	1.758756494	0.48	1.80075251	0.48	1.842362114
0.49	1.626915658	0.49	1.671603653	0.49	1.715904611	0.49	1.759813426	0.49	1.803324926	0.49	1.846433874
0.5	1.62183445	0.5	1.668113316	0.5	1.713989006	0.5	1.759456306	0.5	1.804509939	0.5	1.849144555
0.51	1.616687807	0.51	1.664556423	0.51	1.712005689	0.51	1.759030284	0.51	1.805624823	0.51	1.851783847
0.52	1.611475769	0.52	1.660933021	0.52	1.709954711	0.52	1.758535415	0.52	1.806669639	0.52	1.854351815
0.53	1.606198379	0.53	1.657243155	0.53	1.707836123	0.53	1.757971754	0.53	1.807644447	0.53	1.856848524
0.54	1.600855678	0.54	1.653486871	0.54	1.705649975	0.54	1.757339356	0.54	1.808549306	0.54	1.85927404
0.55	1.59544771	0.55	1.649664216	0.55	1.703396318	0.55	1.756638276	0.55	1.809384277	0.55	1.861628427
0.56	1.589974514	0.56	1.645775235	0.56	1.7010752	0.56	1.755868568	0.56	1.810149418	0.56	1.863911749
0.57	1.584436133	0.57	1.641819973	0.57	1.698686672	0.57	1.755030285	0.57	1.810844788	0.57	1.86612407
0.58	1.578832608	0.58	1.637798476	0.58	1.696230783	0.58	1.754123484	0.58	1.811470447	0.58	1.868265456
0.59	1.573163981	0.59	1.633710788	0.59	1.693707583	0.59	1.753148216	0.59	1.812026452	0.59	1.870335968
0.6	1.567430291	0.6	1.629556955	0.6	1.69111712	0.6	1.752104535	0.6	1.812512862	0.6	1.872335671
0.61	1.561631581	0.61	1.625337022	0.61	1.688459444	0.61	1.750992496	0.61	1.812929735	0.61	1.874264628
0.62	1.55576789	0.62	1.621051033	0.62	1.685734604	0.62	1.749812151	0.62	1.81327713	0.62	1.876122901
